Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	Grain radius (m)	Xe produced (at/m3)	Xe in grain (at/m3)	Xe in intragranular solution (at/m3)	Xe in intragranular bubbles (at/m3)	Xe at grain boundary (at/m3)	Xe released (at/m3)	Kr produced (at/m3)	Kr in grain (at/m3)	Kr in intragranular solution (at/m3)	Kr in intragranular bubbles (at/m3)	Kr at grain boundary (at/m3)	Kr released (at/m3)	Fission gas release (/)	Intragranular bubble concentration (bub/m3)	Intragranular bubble radius (m)	Intragranular gas bubble swelling (/)	Intergranular bubble concentration (bub/m2)	Intergranular atoms per bubble (at/bub)	Intergranular vacancies per bubble (vac/bub)	Intergranular bubble radius (m)	Intergranular bubble area (m2)	Intergranular bubble volume (m3)	Intergranular fractional coverage (/)	Intergranular saturation fractional coverage (/)	Intergranular gas swelling (/)	Intergranular fractional intactness (/)	Burnup (MWd/kgUO2)	U235 (at/m3)	U238 (at/m3)	
31568	1273	1e+19	50	5e-06	2.727475e+26	9.181703e+25	7.649078e+25	1.532625e+25	1.809305e+26	0	3.409344e+25	1.147713e+25	9.561348e+24	1.915781e+24	2.261631e+25	0	0	4.472614e+23	7.220257e-10	0.000705193	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	38.5663	7.209709e+26	2.301694e+28	
31569	1273	1e+19	50	5e-06	2.727562e+26	9.181806e+25	7.649169e+25	1.532637e+25	1.809381e+26	0	3.409452e+25	1.147726e+25	9.561461e+24	1.915797e+24	2.261726e+25	0	0	4.472599e+23	7.220285e-10	0.0007051989	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	38.56752	7.209709e+26	2.301694e+28	
31570	1273	1e+19	50	5e-06	2.727648e+26	9.181909e+25	7.649259e+25	1.53265e+25	1.809457e+26	0	3.40956e+25	1.147739e+25	9.561574e+24	1.915813e+24	2.261821e+25	0	0	4.472585e+23	7.220313e-10	0.0007052048	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	38.56874	7.209709e+26	2.301694e+28	
31571	1273	1e+19	50	5e-06	2.727734e+26	9.182012e+25	7.64935e+25	1.532663e+25	1.809533e+26	0	3.409668e+25	1.147752e+25	9.561687e+24	1.915829e+24	2.261916e+25	0	0	4.47257e+23	7.220341e-10	0.0007052107	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	38.56997	7.209709e+26	2.301694e+28	
31572	1273	1e+19	50	5e-06	2.727821e+26	9.182116e+25	7.64944e+25	1.532676e+25	1.809609e+26	0	3.409776e+25	1.147764e+25	9.5618e+24	1.915845e+24	2.262012e+25	0	0	4.472556e+23	7.220369e-10	0.0007052165	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	38.57119	7.209709e+26	2.301694e+28	
31573	1273	1e+19	50	5e-06	2.727907e+26	9.182219e+25	7.64953e+25	1.532689e+25	1.809685e+26	0	3.409884e+25	1.147777e+25	9.561913e+24	1.915861e+24	2.262107e+25	0	0	4.472541e+23	7.220397e-10	0.0007052224	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	38.57241	7.209709e+26	2.301694e+28	
31574	1273	1e+19	50	5e-06	2.727994e+26	9.182322e+25	7.649621e+25	1.532701e+25	1.809761e+26	0	3.409992e+25	1.14779e+25	9.562026e+24	1.915877e+24	2.262202e+25	0	0	4.472527e+23	7.220424e-10	0.0007052283	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	38.57363	7.209709e+26	2.301694e+28	
31575	1273	1e+19	50	5e-06	2.72808e+26	9.182425e+25	7.649711e+25	1.532714e+25	1.809837e+26	0	3.4101e+25	1.147803e+25	9.562139e+24	1.915893e+24	2.262297e+25	0	0	4.472512e+23	7.220452e-10	0.0007052342	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	38.57485	7.209709e+26	2.301694e+28	
31576	1273	1e+19	50	5e-06	2.728166e+26	9.182529e+25	7.649802e+25	1.532727e+25	1.809914e+26	0	3.410208e+25	1.147816e+25	9.562252e+24	1.915909e+24	2.262392e+25	0	0	4.472498e+23	7.22048e-10	0.0007052401	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	38.57607	7.209709e+26	2.301694e+28	
31577	1273	1e+19	50	5e-06	2.728253e+26	9.182632e+25	7.649892e+25	1.53274e+25	1.80999e+26	0	3.410316e+25	1.147829e+25	9.562365e+24	1.915925e+24	2.262487e+25	0	0	4.472483e+23	7.220508e-10	0.000705246	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	38.5773	7.209709e+26	2.301694e+28	
31578	1273	1e+19	50	5e-06	2.728339e+26	9.182735e+25	7.649983e+25	1.532752e+25	1.810066e+26	0	3.410424e+25	1.147842e+25	9.562478e+24	1.915941e+24	2.262582e+25	0	0	4.472469e+23	7.220536e-10	0.0007052518	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	38.57852	7.209709e+26	2.301694e+28	
31579	1273	1e+19	50	5e-06	2.728426e+26	9.182838e+25	7.650073e+25	1.532765e+25	1.810142e+26	0	3.410532e+25	1.147855e+25	9.562591e+24	1.915957e+24	2.262677e+25	0	0	4.472454e+23	7.220564e-10	0.0007052577	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	38.57974	7.209709e+26	2.301694e+28	
31580	1273	1e+19	50	5e-06	2.728512e+26	9.182942e+25	7.650164e+25	1.532778e+25	1.810218e+26	0	3.41064e+25	1.147868e+25	9.562705e+24	1.915973e+24	2.262772e+25	0	0	4.47244e+23	7.220592e-10	0.0007052636	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	38.58096	7.209709e+26	2.301694e+28	
31581	1273	1e+19	50	5e-06	2.728598e+26	9.183045e+25	7.650254e+25	1.532791e+25	1.810294e+26	0	3.410748e+25	1.147881e+25	9.562818e+24	1.915988e+24	2.262867e+25	0	0	4.472425e+23	7.22062e-10	0.0007052695	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	38.58218	7.209709e+26	2.301694e+28	
31582	1273	1e+19	50	5e-06	2.728685e+26	9.183148e+25	7.650344e+25	1.532804e+25	1.81037e+26	0	3.410856e+25	1.147894e+25	9.562931e+24	1.916004e+24	2.262962e+25	0	0	4.472411e+23	7.220647e-10	0.0007052754	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	38.5834	7.209709e+26	2.301694e+28	
31583	1273	1e+19	50	5e-06	2.728771e+26	9.183251e+25	7.650435e+25	1.532816e+25	1.810446e+26	0	3.410964e+25	1.147906e+25	9.563044e+24	1.91602e+24	2.263058e+25	0	0	4.472396e+23	7.220675e-10	0.0007052812	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	38.58463	7.209709e+26	2.301694e+28	
31584	1273	1e+19	50	5e-06	2.728858e+26	9.183354e+25	7.650525e+25	1.532829e+25	1.810522e+26	0	3.411072e+25	1.147919e+25	9.563157e+24	1.916036e+24	2.263153e+25	0	0	4.472382e+23	7.220703e-10	0.0007052871	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	38.58585	7.209709e+26	2.301694e+28	
31585	1273	1e+19	50	5e-06	2.728944e+26	9.183458e+25	7.650616e+25	1.532842e+25	1.810598e+26	0	3.41118e+25	1.147932e+25	9.56327e+24	1.916052e+24	2.263248e+25	0	0	4.472367e+23	7.220731e-10	0.000705293	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	38.58707	7.209709e+26	2.301694e+28	
31586	1273	1e+19	50	5e-06	2.72903e+26	9.183561e+25	7.650706e+25	1.532855e+25	1.810674e+26	0	3.411288e+25	1.147945e+25	9.563383e+24	1.916068e+24	2.263343e+25	0	0	4.472353e+23	7.220759e-10	0.0007052989	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	38.58829	7.209709e+26	2.301694e+28	
31587	1273	1e+19	50	5e-06	2.729117e+26	9.183664e+25	7.650797e+25	1.532867e+25	1.81075e+26	0	3.411396e+25	1.147958e+25	9.563496e+24	1.916084e+24	2.263438e+25	0	0	4.472338e+23	7.220787e-10	0.0007053048	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	38.58951	7.209709e+26	2.301694e+28	
31588	1273	1e+19	50	5e-06	2.729203e+26	9.183767e+25	7.650887e+25	1.53288e+25	1.810826e+26	0	3.411504e+25	1.147971e+25	9.563609e+24	1.9161e+24	2.263533e+25	0	0	4.472324e+23	7.220815e-10	0.0007053106	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	38.59073	7.209709e+26	2.301694e+28	
31589	1273	1e+19	50	5e-06	2.72929e+26	9.18387e+25	7.650977e+25	1.532893e+25	1.810903e+26	0	3.411612e+25	1.147984e+25	9.563722e+24	1.916116e+24	2.263628e+25	0	0	4.47231e+23	7.220842e-10	0.0007053165	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	38.59196	7.209709e+26	2.301694e+28	
31590	1273	1e+19	50	5e-06	2.729376e+26	9.183974e+25	7.651068e+25	1.532906e+25	1.810979e+26	0	3.41172e+25	1.147997e+25	9.563835e+24	1.916132e+24	2.263723e+25	0	0	4.472295e+23	7.22087e-10	0.0007053224	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	38.59318	7.209709e+26	2.301694e+28	
31591	1273	1e+19	50	5e-06	2.729462e+26	9.184077e+25	7.651158e+25	1.532919e+25	1.811055e+26	0	3.411828e+25	1.14801e+25	9.563948e+24	1.916148e+24	2.263818e+25	0	0	4.472281e+23	7.220898e-10	0.0007053283	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	38.5944	7.209709e+26	2.301694e+28	
31592	1273	1e+19	50	5e-06	2.729549e+26	9.18418e+25	7.651248e+25	1.532931e+25	1.811131e+26	0	3.411936e+25	1.148022e+25	9.564061e+24	1.916164e+24	2.263914e+25	0	0	4.472266e+23	7.220926e-10	0.0007053342	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	38.59562	7.209709e+26	2.301694e+28	
31593	1273	1e+19	50	5e-06	2.729635e+26	9.184283e+25	7.651339e+25	1.532944e+25	1.811207e+26	0	3.412044e+25	1.148035e+25	9.564174e+24	1.91618e+24	2.264009e+25	0	0	4.472252e+23	7.220954e-10	0.00070534	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	38.59684	7.209709e+26	2.301694e+28	
31594	1273	1e+19	50	5e-06	2.729722e+26	9.184386e+25	7.651429e+25	1.532957e+25	1.811283e+26	0	3.412152e+25	1.148048e+25	9.564287e+24	1.916196e+24	2.264104e+25	0	0	4.472237e+23	7.220982e-10	0.0007053459	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	38.59806	7.209709e+26	2.301694e+28	
31595	1273	1e+19	50	5e-06	2.729808e+26	9.184489e+25	7.65152e+25	1.53297e+25	1.811359e+26	0	3.41226e+25	1.148061e+25	9.5644e+24	1.916212e+24	2.264199e+25	0	0	4.472223e+23	7.221009e-10	0.0007053518	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	38.59929	7.209709e+26	2.301694e+28	
31596	1273	1e+19	50	5e-06	2.729894e+26	9.184592e+25	7.65161e+25	1.532982e+25	1.811435e+26	0	3.412368e+25	1.148074e+25	9.564512e+24	1.916228e+24	2.264294e+25	0	0	4.472208e+23	7.221037e-10	0.0007053577	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	38.60051	7.209709e+26	2.301694e+28	
31597	1273	1e+19	50	5e-06	2.729981e+26	9.184696e+25	7.6517e+25	1.532995e+25	1.811511e+26	0	3.412476e+25	1.148087e+25	9.564625e+24	1.916244e+24	2.264389e+25	0	0	4.472194e+23	7.221065e-10	0.0007053635	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	38.60173	7.209709e+26	2.301694e+28	
31598	1273	1e+19	50	5e-06	2.730067e+26	9.184799e+25	7.651791e+25	1.533008e+25	1.811587e+26	0	3.412584e+25	1.1481e+25	9.564738e+24	1.91626e+24	2.264484e+25	0	0	4.472179e+23	7.221093e-10	0.0007053694	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	38.60295	7.209709e+26	2.301694e+28	
31599	1273	1e+19	50	5e-06	2.730154e+26	9.184902e+25	7.651881e+25	1.533021e+25	1.811663e+26	0	3.412692e+25	1.148113e+25	9.564851e+24	1.916276e+24	2.264579e+25	0	0	4.472165e+23	7.221121e-10	0.0007053753	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	38.60417	7.209709e+26	2.301694e+28	
31600	1273	1e+19	50	5e-06	2.73024e+26	9.185005e+25	7.651971e+25	1.533033e+25	1.81174e+26	0	3.4128e+25	1.148126e+25	9.564964e+24	1.916292e+24	2.264674e+25	0	0	4.472151e+23	7.221149e-10	0.0007053812	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	38.60539	7.209709e+26	2.301694e+28	
31601	1273	1e+19	50	5e-06	2.730326e+26	9.185108e+25	7.652062e+25	1.533046e+25	1.811816e+26	0	3.412908e+25	1.148138e+25	9.565077e+24	1.916308e+24	2.26477e+25	0	0	4.472136e+23	7.221176e-10	0.000705387	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	38.60662	7.209709e+26	2.301694e+28	
31602	1273	1e+19	50	5e-06	2.730413e+26	9.185211e+25	7.652152e+25	1.533059e+25	1.811892e+26	0	3.413016e+25	1.148151e+25	9.56519e+24	1.916324e+24	2.264865e+25	0	0	4.472122e+23	7.221204e-10	0.0007053929	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	38.60784	7.209709e+26	2.301694e+28	
31603	1273	1e+19	50	5e-06	2.730499e+26	9.185314e+25	7.652242e+25	1.533072e+25	1.811968e+26	0	3.413124e+25	1.148164e+25	9.565303e+24	1.91634e+24	2.26496e+25	0	0	4.472107e+23	7.221232e-10	0.0007053988	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	38.60906	7.209709e+26	2.301694e+28	
31604	1273	1e+19	50	5e-06	2.730586e+26	9.185417e+25	7.652333e+25	1.533085e+25	1.812044e+26	0	3.413232e+25	1.148177e+25	9.565416e+24	1.916356e+24	2.265055e+25	0	0	4.472093e+23	7.22126e-10	0.0007054047	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	38.61028	7.209709e+26	2.301694e+28	
31605	1273	1e+19	50	5e-06	2.730672e+26	9.18552e+25	7.652423e+25	1.533097e+25	1.81212e+26	0	3.41334e+25	1.14819e+25	9.565529e+24	1.916372e+24	2.26515e+25	0	0	4.472078e+23	7.221288e-10	0.0007054105	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	38.6115	7.209709e+26	2.301694e+28	
31606	1273	1e+19	50	5e-06	2.730758e+26	9.185623e+25	7.652513e+25	1.53311e+25	1.812196e+26	0	3.413448e+25	1.148203e+25	9.565642e+24	1.916388e+24	2.265245e+25	0	0	4.472064e+23	7.221315e-10	0.0007054164	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	38.61272	7.209709e+26	2.301694e+28	
31607	1273	1e+19	50	5e-06	2.730845e+26	9.185726e+25	7.652604e+25	1.533123e+25	1.812272e+26	0	3.413556e+25	1.148216e+25	9.565755e+24	1.916404e+24	2.26534e+25	0	0	4.472049e+23	7.221343e-10	0.0007054223	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	38.61395	7.209709e+26	2.301694e+28	
31608	1273	1e+19	50	5e-06	2.730931e+26	9.18583e+25	7.652694e+25	1.533136e+25	1.812348e+26	0	3.413664e+25	1.148229e+25	9.565867e+24	1.916419e+24	2.265435e+25	0	0	4.472035e+23	7.221371e-10	0.0007054281	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	38.61517	7.209709e+26	2.301694e+28	
31609	1273	1e+19	50	5e-06	2.731018e+26	9.185933e+25	7.652784e+25	1.533148e+25	1.812424e+26	0	3.413772e+25	1.148242e+25	9.56598e+24	1.916435e+24	2.26553e+25	0	0	4.47202e+23	7.221399e-10	0.000705434	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	38.61639	7.209709e+26	2.301694e+28	
31610	1273	1e+19	50	5e-06	2.731104e+26	9.186036e+25	7.652875e+25	1.533161e+25	1.8125e+26	0	3.41388e+25	1.148254e+25	9.566093e+24	1.916451e+24	2.265626e+25	0	0	4.472006e+23	7.221427e-10	0.0007054399	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	38.61761	7.209709e+26	2.301694e+28	
31611	1273	1e+19	50	5e-06	2.73119e+26	9.186139e+25	7.652965e+25	1.533174e+25	1.812577e+26	0	3.413988e+25	1.148267e+25	9.566206e+24	1.916467e+24	2.265721e+25	0	0	4.471992e+23	7.221455e-10	0.0007054458	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	38.61883	7.209709e+26	2.301694e+28	
31612	1273	1e+19	50	5e-06	2.731277e+26	9.186242e+25	7.653055e+25	1.533187e+25	1.812653e+26	0	3.414096e+25	1.14828e+25	9.566319e+24	1.916483e+24	2.265816e+25	0	0	4.471977e+23	7.221482e-10	0.0007054516	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	38.62005	7.209709e+26	2.301694e+28	
31613	1273	1e+19	50	5e-06	2.731363e+26	9.186345e+25	7.653145e+25	1.533199e+25	1.812729e+26	0	3.414204e+25	1.148293e+25	9.566432e+24	1.916499e+24	2.265911e+25	0	0	4.471963e+23	7.22151e-10	0.0007054575	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	38.62128	7.209709e+26	2.301694e+28	
31614	1273	1e+19	50	5e-06	2.73145e+26	9.186448e+25	7.653236e+25	1.533212e+25	1.812805e+26	0	3.414312e+25	1.148306e+25	9.566545e+24	1.916515e+24	2.266006e+25	0	0	4.471948e+23	7.221538e-10	0.0007054634	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	38.6225	7.209709e+26	2.301694e+28	
31615	1273	1e+19	50	5e-06	2.731536e+26	9.186551e+25	7.653326e+25	1.533225e+25	1.812881e+26	0	3.41442e+25	1.148319e+25	9.566657e+24	1.916531e+24	2.266101e+25	0	0	4.471934e+23	7.221566e-10	0.0007054692	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	38.62372	7.209709e+26	2.301694e+28	
31616	1273	1e+19	50	5e-06	2.731622e+26	9.186654e+25	7.653416e+25	1.533238e+25	1.812957e+26	0	3.414528e+25	1.148332e+25	9.56677e+24	1.916547e+24	2.266196e+25	0	0	4.471919e+23	7.221594e-10	0.0007054751	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	38.62494	7.209709e+26	2.301694e+28	
31617	1273	1e+19	50	5e-06	2.731709e+26	9.186757e+25	7.653506e+25	1.53325e+25	1.813033e+26	0	3.414636e+25	1.148345e+25	9.566883e+24	1.916563e+24	2.266291e+25	0	0	4.471905e+23	7.221621e-10	0.000705481	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	38.62616	7.209709e+26	2.301694e+28	
31618	1273	1e+19	50	5e-06	2.731795e+26	9.18686e+25	7.653597e+25	1.533263e+25	1.813109e+26	0	3.414744e+25	1.148357e+25	9.566996e+24	1.916579e+24	2.266387e+25	0	0	4.471891e+23	7.221649e-10	0.0007054868	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	38.62738	7.209709e+26	2.301694e+28	
31619	1273	1e+19	50	5e-06	2.731882e+26	9.186963e+25	7.653687e+25	1.533276e+25	1.813185e+26	0	3.414852e+25	1.14837e+25	9.567109e+24	1.916595e+24	2.266482e+25	0	0	4.471876e+23	7.221677e-10	0.0007054927	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	38.62861	7.209709e+26	2.301694e+28	
31620	1273	1e+19	50	5e-06	2.731968e+26	9.187066e+25	7.653777e+25	1.533289e+25	1.813261e+26	0	3.41496e+25	1.148383e+25	9.567221e+24	1.916611e+24	2.266577e+25	0	0	4.471862e+23	7.221705e-10	0.0007054986	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	38.62983	7.209709e+26	2.301694e+28	
31621	1273	1e+19	50	5e-06	2.732054e+26	9.187169e+25	7.653867e+25	1.533301e+25	1.813338e+26	0	3.415068e+25	1.148396e+25	9.567334e+24	1.916627e+24	2.266672e+25	0	0	4.471847e+23	7.221732e-10	0.0007055045	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	38.63105	7.209709e+26	2.301694e+28	
31622	1273	1e+19	50	5e-06	2.732141e+26	9.187272e+25	7.653958e+25	1.533314e+25	1.813414e+26	0	3.415176e+25	1.148409e+25	9.567447e+24	1.916643e+24	2.266767e+25	0	0	4.471833e+23	7.22176e-10	0.0007055103	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	38.63227	7.209709e+26	2.301694e+28	
31623	1273	1e+19	50	5e-06	2.732227e+26	9.187375e+25	7.654048e+25	1.533327e+25	1.81349e+26	0	3.415284e+25	1.148422e+25	9.56756e+24	1.916659e+24	2.266862e+25	0	0	4.471818e+23	7.221788e-10	0.0007055162	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	38.63349	7.209709e+26	2.301694e+28	
31624	1273	1e+19	50	5e-06	2.732314e+26	9.187478e+25	7.654138e+25	1.53334e+25	1.813566e+26	0	3.415392e+25	1.148435e+25	9.567673e+24	1.916675e+24	2.266957e+25	0	0	4.471804e+23	7.221816e-10	0.0007055221	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	38.63471	7.209709e+26	2.301694e+28	
31625	1273	1e+19	50	5e-06	2.7324e+26	9.187581e+25	7.654228e+25	1.533352e+25	1.813642e+26	0	3.4155e+25	1.148448e+25	9.567785e+24	1.916691e+24	2.267052e+25	0	0	4.471789e+23	7.221844e-10	0.0007055279	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	38.63594	7.209709e+26	2.301694e+28	
31626	1273	1e+19	50	5e-06	2.732486e+26	9.187684e+25	7.654319e+25	1.533365e+25	1.813718e+26	0	3.415608e+25	1.14846e+25	9.567898e+24	1.916706e+24	2.267148e+25	0	0	4.471775e+23	7.221871e-10	0.0007055338	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	38.63716	7.209709e+26	2.301694e+28	
31627	1273	1e+19	50	5e-06	2.732573e+26	9.187787e+25	7.654409e+25	1.533378e+25	1.813794e+26	0	3.415716e+25	1.148473e+25	9.568011e+24	1.916722e+24	2.267243e+25	0	0	4.471761e+23	7.221899e-10	0.0007055396	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	38.63838	7.209709e+26	2.301694e+28	
31628	1273	1e+19	50	5e-06	2.732659e+26	9.18789e+25	7.654499e+25	1.533391e+25	1.81387e+26	0	3.415824e+25	1.148486e+25	9.568124e+24	1.916738e+24	2.267338e+25	0	0	4.471746e+23	7.221927e-10	0.0007055455	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	38.6396	7.209709e+26	2.301694e+28	
31629	1273	1e+19	50	5e-06	2.732746e+26	9.187993e+25	7.654589e+25	1.533403e+25	1.813946e+26	0	3.415932e+25	1.148499e+25	9.568236e+24	1.916754e+24	2.267433e+25	0	0	4.471732e+23	7.221955e-10	0.0007055514	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	38.64082	7.209709e+26	2.301694e+28	
31630	1273	1e+19	50	5e-06	2.732832e+26	9.188096e+25	7.654679e+25	1.533416e+25	1.814022e+26	0	3.41604e+25	1.148512e+25	9.568349e+24	1.91677e+24	2.267528e+25	0	0	4.471717e+23	7.221983e-10	0.0007055572	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	38.64204	7.209709e+26	2.301694e+28	
31631	1273	1e+19	50	5e-06	2.732918e+26	9.188198e+25	7.65477e+25	1.533429e+25	1.814099e+26	0	3.416148e+25	1.148525e+25	9.568462e+24	1.916786e+24	2.267623e+25	0	0	4.471703e+23	7.22201e-10	0.0007055631	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	38.64327	7.209709e+26	2.301694e+28	
31632	1273	1e+19	50	5e-06	2.733005e+26	9.188301e+25	7.65486e+25	1.533442e+25	1.814175e+26	0	3.416256e+25	1.148538e+25	9.568575e+24	1.916802e+24	2.267718e+25	0	0	4.471689e+23	7.222038e-10	0.000705569	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	38.64449	7.209709e+26	2.301694e+28	
31633	1273	1e+19	50	5e-06	2.733091e+26	9.188404e+25	7.65495e+25	1.533454e+25	1.814251e+26	0	3.416364e+25	1.148551e+25	9.568687e+24	1.916818e+24	2.267813e+25	0	0	4.471674e+23	7.222066e-10	0.0007055748	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	38.64571	7.209709e+26	2.301694e+28	
31634	1273	1e+19	50	5e-06	2.733178e+26	9.188507e+25	7.65504e+25	1.533467e+25	1.814327e+26	0	3.416472e+25	1.148563e+25	9.5688e+24	1.916834e+24	2.267909e+25	0	0	4.47166e+23	7.222094e-10	0.0007055807	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	38.64693	7.209709e+26	2.301694e+28	
31635	1273	1e+19	50	5e-06	2.733264e+26	9.18861e+25	7.65513e+25	1.53348e+25	1.814403e+26	0	3.41658e+25	1.148576e+25	9.568913e+24	1.91685e+24	2.268004e+25	0	0	4.471645e+23	7.222121e-10	0.0007055866	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	38.64815	7.209709e+26	2.301694e+28	
31636	1273	1e+19	50	5e-06	2.73335e+26	9.188713e+25	7.65522e+25	1.533493e+25	1.814479e+26	0	3.416688e+25	1.148589e+25	9.569026e+24	1.916866e+24	2.268099e+25	0	0	4.471631e+23	7.222149e-10	0.0007055924	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	38.64938	7.209709e+26	2.301694e+28	
31637	1273	1e+19	50	5e-06	2.733437e+26	9.188816e+25	7.655311e+25	1.533505e+25	1.814555e+26	0	3.416796e+25	1.148602e+25	9.569138e+24	1.916882e+24	2.268194e+25	0	0	4.471616e+23	7.222177e-10	0.0007055983	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	38.6506	7.209709e+26	2.301694e+28	
31638	1273	1e+19	50	5e-06	2.733523e+26	9.188919e+25	7.655401e+25	1.533518e+25	1.814631e+26	0	3.416904e+25	1.148615e+25	9.569251e+24	1.916898e+24	2.268289e+25	0	0	4.471602e+23	7.222205e-10	0.0007056041	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	38.65182	7.209709e+26	2.301694e+28	
31639	1273	1e+19	50	5e-06	2.73361e+26	9.189022e+25	7.655491e+25	1.533531e+25	1.814707e+26	0	3.417012e+25	1.148628e+25	9.569364e+24	1.916914e+24	2.268384e+25	0	0	4.471588e+23	7.222232e-10	0.00070561	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	38.65304	7.209709e+26	2.301694e+28	
31640	1273	1e+19	50	5e-06	2.733696e+26	9.189125e+25	7.655581e+25	1.533544e+25	1.814784e+26	0	3.41712e+25	1.148641e+25	9.569476e+24	1.916929e+24	2.268479e+25	0	0	4.471573e+23	7.22226e-10	0.0007056159	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	38.65426	7.209709e+26	2.301694e+28	
31641	1273	1e+19	50	5e-06	2.733782e+26	9.189228e+25	7.655671e+25	1.533556e+25	1.81486e+26	0	3.417228e+25	1.148653e+25	9.569589e+24	1.916945e+24	2.268575e+25	0	0	4.471559e+23	7.222288e-10	0.0007056217	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	38.65548	7.209709e+26	2.301694e+28	
